Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
2109,24.420030,4.52815485,4.57762289,4.28524637,4.34283543,6.67527628,-26.9541111,-15.0167465,0.540804863,-28.999115,8.97789383,9.00313473,0.217301175,0.468155503,-15.0114202,0.691023827,-0.000254631042,1
2110,24.430029,4.51708031,4.5525198,4.33176041,4.34578848,0.817844927,-29.0631199,-15.0092897,0.383743763,-27.0328045,8.53960609,7.72419453,0.238606468,0.414892286,-15.001833,0.540816307,-0.000254631042,1
2111,24.440014,4.51708031,4.53110838,4.3568635,4.35169506,-1.55908954,-31.3243084,-15.0199423,0.238992691,-28.5225067,9.8017807,7.97567129,0.281217039,0.406370163,-15.023139,0.389937401,-0.000254631042,1
2112,24.450013,4.52815485,4.54661322,4.29336739,4.36867666,-6.86231136,-35.5226784,-15.0135508,0.0796017647,-28.5967522,8.58032131,11.2879839,0.305718124,0.370151192,-15.0135508,0.238936424,-0.000254631042,1
2113,24.459987,4.51117373,4.51117373,4.30739594,4.3671999,-10.9576454,-33.7022133,-14.9965067,-0.0671563148,-34.3615646,8.67133141,12.940547,0.355785549,0.409565955,-15.0007677,0.0882406235,-0.000254631042,1
2114,24.470029,4.5082202,4.52372503,4.29927397,4.39968681,-14.5902071,-29.952137,-15.0167465,-0.20262289,-33.5065422,8.53721046,14.1931429,0.380286634,0.381869078,-15.0210075,-0.0627603531,-0.000254631042,1
2115,24.480004,4.50969648,4.54661322,4.32733059,4.42626619,-18.63727,-24.3244896,-15.0178118,-0.35006237,-29.2410126,9.16470623,9.24503231,0.360046595,0.363759607,-15.0135508,-0.213273048,-0.000254631042,1
2116,24.490026,4.52077198,4.53775358,4.29484415,4.36129379,-18.7643433,-21.3480682,-15.014616,-0.49227953,-27.6818542,6.44635868,8.03315163,0.350459218,0.348845899,-15.010355,-0.363724709,-0.000254631042,1
2117,24.500012,4.51708031,4.53110838,4.33471346,4.40928459,-25.6180515,-19.162529,-15.031661,-0.636781216,-30.6397038,9.20302582,6.42130375,0.276955992,0.396782786,-15.0178118,-0.514420509,-0.000254631042,1
2118,24.510015,4.51117373,4.5082202,4.37679815,4.31625557,-29.7367535,-16.3369637,-15.0295305,-0.799454689,-32.7089996,9.01621437,11.6927423,0.299326539,0.425544918,-15.0444441,-0.664935112,-0.000254631042,1
2119,24.519991,4.52372503,4.51412678,4.29336739,4.39377975,-30.5364704,-12.4120197,-15.0455093,-0.943077564,-32.0048637,7.88816023,7.33380604,0.287608624,0.399978578,-15.0455093,-0.815814018,-0.000254631042,1
2120,24.530025,4.54365969,4.50009871,4.37089157,4.38934994,-32.2096825,-5.74773502,-15.0529661,-1.09524584,-31.2671986,9.6365242,8.56724167,0.256715953,0.363759607,-15.0529661,-0.966448784,-0.000254631042,1
2121,24.540012,4.54070663,4.51412678,4.3502183,4.36424637,-32.2767296,-3.03677821,-15.0348568,-1.27213335,-31.7414131,6.59484959,8.98876476,0.278021246,0.308365852,-15.0348568,-1.11757183,-0.000254631042,1
2122,24.550009,4.5082202,4.51265001,4.34283543,4.4321723,-31.4569397,2.49524069,-15.0210075,-1.42448473,-30.7570591,7.0546937,10.0761042,0.281217039,0.291321605,-15.0210075,-1.26863003,-0.000254631042,1
2123,24.560035,4.50526667,4.51560354,4.39968681,4.32585382,-31.0985546,8.27786732,-15.0039635,-1.55626726,-30.9750061,8.72881222,9.23305702,0.284412831,0.259363651,-15.0039635,-1.41914272,-0.000254631042,1
2124,24.570009,4.50526667,4.52667856,4.33619022,4.39820957,-30.5217991,12.31497,-15.0305958,-1.71579552,-31.9809151,7.77559423,9.8270216,0.267368615,0.282799482,-15.0305958,-1.57020473,-0.000254631042,1
2125,24.580028,4.51265001,4.5252018,4.35834074,4.39968681,-27.2549858,19.3433628,-15.018877,-1.87096405,-31.7557831,10.4196959,10.0761042,0.288673878,0.280668974,-15.018877,-1.72090006,-0.000254631042,1
2126,24.590013,4.50305223,4.52372503,4.41371441,4.38565826,-24.1495953,18.9528675,-15.0039635,-2.02137184,-29.9930477,6.54455423,8.32773972,0.280151784,0.330736399,-15.0039635,-1.87232828,-0.000254631042,1
2127,24.600011,4.49123907,4.52077198,4.38270426,4.45875216,-21.7755451,28.1261845,-15.0263348,-2.17193651,-33.8657951,10.8795395,13.6949787,0.22369276,0.408500701,-15.0263348,-2.02308512,-0.000254631042,1
2128,24.609985,4.49862242,4.52667856,4.37236834,4.32142401,-18.8807602,25.5241489,-15.0050287,-2.32145452,-31.2169037,5.78533316,12.02565,0.209844321,0.424479663,-15.0050287,-2.17408609,-0.000254631042,1
2129,24.620031,4.48459435,4.51708031,4.38934994,4.40485477,-14.8993502,29.7677822,-14.9922457,-2.46324706,-32.5269775,7.0786438,11.7574072,0.249259099,0.455372334,-14.9922457,-2.32472086,-0.000254631042,1
2130,24.630006,4.47721052,4.51117373,4.41223812,4.36867666,-5.7829442,30.5268879,-14.9933109,-2.62446618,-29.3942928,10.0652323,8.65585709,0.287608624,0.426610202,-14.9933109,-2.47529459,-0.000254631042,1
2131,24.640035,4.48607063,4.52372503,4.3568635,4.37679815,-2.2581706,29.5068455,-14.9645491,-2.76985979,-28.3117447,8.61385155,8.31097412,0.280151784,0.370151192,-14.9645491,-2.62556314,-0.000254631042,1
2132,24.650009,4.48311758,4.52077198,4.32880688,4.41962147,0.75218451,30.8816261,-14.9677448,-2.91629934,-29.9331722,7.63189316,7.03203392,0.270564407,0.327540606,-14.9677448,-2.74586344,-0.000254631042,1
2133,24.660013,4.46465921,4.51412678,4.37089157,4.41666746,6.77353334,29.3708572,-14.956027,-3.03922296,-28.5249004,9.73951054,10.1838799,0.308913916,0.325410068,-14.956027,-2.8964982,-0.000254631042,1
2134,24.669987,4.4661355,4.52963209,4.36424637,4.40780783,6.91187096,31.5304127,-14.9581575,3.09936261,-31.7941036,5.57457113,9.82462692,0.316370755,0.327540606,-14.9581575,-3.04591227,-0.000254631042,1
2135,24.680006,4.47425747,4.52815485,4.37827492,4.3398819,15.2736435,30.0671539,-14.9783974,2.94096899,-32.5078201,8.97549915,12.0615749,0.339806587,0.362694323,-14.9783974,3.08752346,-0.000254631042,1
2136,24.690028,4.48016405,4.52667856,4.36867666,4.43881798,19.5799942,29.894556,-14.9720058,2.79083252,-34.8022461,8.11568737,7.42721176,0.2790865,0.368020654,-14.9720058,2.93780422,-0.000254631042,1
2137,24.700015,4.48164082,4.51412678,4.39230347,4.33028364,18.6928558,24.8504124,-14.951766,2.63860369,-30.7834053,4.39861631,6.12671614,0.266303331,0.39784807,-14.951766,2.78753567,-0.000254631042,1
2138,24.710026,4.47868776,4.50009871,4.24980593,4.41962147,22.4431248,18.8003998,-14.9943762,2.47712374,-28.6398621,6.07513046,5.16870832,0.235410675,0.334997445,-14.9943762,2.63757229,-0.000254631042,1
