Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
443,4.479976,-0.160955131,-0.273919016,0.294592202,0.310097039,0.355668336,-1.17750061,0.0407660753,2.96499181,1.09670103,0.557004929,10.358716,-0.0234485995,-0.00375665538,0.0407660753,2.96508694,-0.000254631042,1
444,4.490000,-0.278349042,-0.292377204,0.254722565,0.152833551,-1.02481997,-0.491657346,0.0279828981,2.96591568,0.663202465,-0.92311722,9.39831352,0.0170314498,-0.0580851436,0.0279828981,2.96551418,-0.000254631042,1
445,4.499974,-0.313788682,-0.2724424,0.260629147,0.290162235,0.271769434,-0.697410285,0.0439618677,2.96610761,0.639252305,0.389353544,8.67501736,0.0212925076,-0.0282577388,0.0439618677,2.96572781,-0.000254631042,1
446,4.510000,-0.258414209,-0.279825658,0.330031872,0.239217728,-0.575318158,-1.29155445,0.0578103065,2.96620369,1.37212825,-0.341127455,10.0617332,0.0553809665,-0.0410409123,0.0578103065,2.96615505,-0.000254631042,1
447,4.519976,-0.265797466,-0.278349042,0.237741053,0.243647665,0.994499743,-0.215850502,0.0450271331,2.96693611,0.497946143,1.38807678,9.08935547,0.0244883001,-0.0176050942,0.0450271331,2.9665823,-0.000254631042,1
448,4.529973,-0.251030952,-0.216329604,0.331508517,0.268750787,-0.566121697,-0.665927052,0.0727240071,2.96684003,0.984135091,-0.211796373,10.5790577,-0.0191875417,0.0100917816,0.061006099,2.96719265,-0.000254631042,1
449,4.539981,-0.270965725,-0.303452075,0.225189522,0.180151626,0.188639209,0.263808936,0.0247871056,2.96811295,-0.218164727,1.10067439,9.27377224,-0.0202528071,0.0196791627,0.0215913113,2.96752834,-0.000254631042,1
450,4.549995,-0.299760491,-0.255460888,0.322648585,0.341106772,0.570175409,-1.24980414,0.0620713644,2.96811295,1.09909606,0.0851860568,10.7323389,-0.0511454791,0.0409844518,0.0578103065,2.96786404,-0.000254631042,1
451,4.559981,-0.204516381,-0.279825658,0.251769245,0.149141908,-0.899230063,-0.394230485,0.00454708049,2.96820903,-0.141524091,-0.379447758,9.26419163,-0.0266443938,0.00796125364,-0.00397503516,2.96823025,-0.000254631042,1
452,4.569997,-0.253984243,-0.187534884,0.169815063,0.361041576,0.982495368,-0.716080487,0.0279828981,2.96859288,0.222518891,1.31143606,9.18515682,-0.0372970402,0.0473760366,0.0322439559,2.96829128,-0.000254631042,1
453,4.579983,-0.142496973,-0.244386002,0.25324592,0.129207104,-0.0257311985,0.109259814,0.0322439559,2.96868849,-0.103203781,-0.0441449992,8.4786253,0.0191619787,0.0633550063,0.0279828981,2.96862698,-0.000254631042,1
454,4.590001,-0.193441495,-0.162431777,0.169815063,0.276134014,0.0458364747,0.213466361,0.0418313369,2.96922922,-0.218164727,0.00854543224,9.44381809,0.0170314498,0.107030854,0.0439618677,2.96899319,-0.000254631042,1
