Index,Time,((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2]
5318,53.180008,-0.173754513,-0.0734117925,9.98406219,-0.126936033,-0.0455053747,9.99441719,0.0223705545,0.0181094967,-0.00426105782,0.0214765556,0.0173317473,-0.00480335206
5319,53.190008,-0.162134454,-0.0713605955,9.98042297,-0.148491219,-0.0742456093,10.0231571,0.0213052891,0.0170442313,-0.00639158674,0.0215429254,0.016437836,-0.00481390674
5320,53.199978,-0.159758195,-0.0714609921,9.99676704,-0.177231446,-0.0455053747,9.98723221,0.0191747602,0.0181094967,-0.00426105782,0.0214225296,0.0169154424,-0.0045090206
5321,53.210008,-0.164405659,-0.0679404661,9.99122047,-0.1460962,-0.0550854504,9.97046661,0.0223705545,0.0149137024,-0.00532632228,0.0209185909,0.016310377,-0.00526202004
5322,53.220010,-0.163564116,-0.0743219107,9.9869566,-0.148491219,-0.0670605525,9.93933105,0.0223705545,0.0170442313,-0.00319579337,0.0212127715,0.0161112063,-0.00509690866
5323,53.230000,-0.160852,-0.0696989074,9.96851444,-0.162861332,-0.0335302763,9.96328163,0.0202400237,0.0191747602,-0.00213052891,0.0213048533,0.0167242922,-0.00503055518
5324,53.239999,-0.167181104,-0.0652805343,9.97355366,-0.141306162,-0.021555176,10.0495024,0.0213052891,0.0138484379,-0.00426105782,0.0216206871,0.0167836659,-0.00412703957
5325,53.249980,-0.159435615,-0.0621062629,9.98365116,-0.165256351,-0.0526904315,9.95370197,0.0223705545,0.0170442313,-0.00426105782,0.022210395,0.0165271927,-0.00477675674
5326,53.260006,-0.16382058,-0.0594006218,9.97531223,-0.138911143,-0.0502954125,10.0016022,0.0223705545,0.0181094967,-0.00532632228,0.0224134158,0.0170168392,-0.00494086463
5327,53.270003,-0.160250649,-0.061163906,9.9832077,-0.165256351,-0.0838256851,10.0183668,0.023435818,0.0149137024,-0.00639158674,0.0220051333,0.0168182291,-0.00477533275
5328,53.280001,-0.163919061,-0.0726273954,9.98786354,-0.148491219,-0.0981958061,9.98004723,0.0213052891,0.0170442313,-0.00532632228,0.022813037,0.0164005775,-0.00493656378
5329,53.290002,-0.173565298,-0.0790762156,9.98745155,-0.1460962,-0.0718505904,9.9129858,0.0213052891,0.0159789659,-0.00532632228,0.022824103,0.016813999,-0.00559397228
5330,53.300014,-0.163608447,-0.0743002295,9.97694111,-0.141306162,-0.0766406283,10.0710573,0.023435818,0.0170442313,-0.00426105782,0.0224572346,0.0169381965,-0.00487655168
5331,53.310009,-0.166785657,-0.069127433,9.98885155,-0.150886238,-0.0526904315,9.94651699,0.0191747602,0.0159789659,-0.00745685119,0.0225364547,0.0163800977,-0.00486152619
5332,53.320009,-0.16198574,-0.0550691448,9.97405529,-0.198786631,-0.0574804693,9.98962688,0.0223705545,0.0170442313,-0.00319579337,0.0218016636,0.0171840694,-0.00503310841
5333,53.329999,-0.159676969,-0.0533762537,9.98311424,-0.193996593,-0.086220704,9.96088696,0.0213052891,0.0159789659,-0.00213052891,0.021843696,0.0163910296,-0.00429993775
5334,53.340003,-0.165739164,-0.0577868521,9.97989178,-0.174836427,-0.0934057683,9.97525692,0.023435818,0.0170442313,-0.00426105782,0.0216927938,0.0165503304,-0.00453727739
5335,53.349984,-0.163579777,-0.0660979077,9.97691154,-0.155676275,-0.0526904315,10.0016022,0.0255663469,0.0149137024,-0.00532632228,0.0225758813,0.0162348039,-0.0046250266
5336,53.360002,-0.150470942,-0.0692730322,9.97375107,-0.191601574,-0.0383203141,10.0447121,0.0245010816,0.0181094967,-0.00639158674,0.0227430165,0.015933549,-0.00475263875
5337,53.369999,-0.159868717,-0.0666270703,9.99460506,-0.155676275,-0.0479003936,9.99681187,0.0213052891,0.0170442313,-0.00426105782,0.0225161538,0.0166705977,-0.00538986223
5338,53.380004,-0.162685677,-0.0569669493,9.98297405,-0.186811537,-0.0622705109,9.96328163,0.023435818,0.0170442313,-0.00426105782,0.0233610086,0.0171221476,-0.00487527763
5339,53.389985,-0.166129157,-0.0568716191,9.9810667,-0.172441408,-0.0718505904,10.0039968,0.0213052891,0.0170442313,-0.00532632228,0.022819208,0.0166712329,-0.0041872072
5340,53.400003,-0.161470264,-0.0615524165,9.98505306,-0.148491219,-0.0694555715,9.94651699,0.023435818,0.0159789659,-0.00639158674,0.0214518793,0.0164921414,-0.00413401052
5341,53.410008,-0.162240103,-0.0640034974,9.97407913,-0.198786631,-0.0790356472,10.0183668,0.0213052891,0.0149137024,-0.00213052891,0.0216635745,0.0160044525,-0.00437127706
5342,53.420004,-0.161352456,-0.0583338141,9.98441029,-0.182021499,-0.0455053747,9.98723221,0.0223705545,0.0181094967,-0.00639158674,0.0214247387,0.016174024,-0.00441360055
5343,53.429986,-0.158019096,-0.0646393374,9.98444271,-0.138911143,-0.0814306661,10.0087872,0.023435818,0.0127831735,-0.00426105782,0.0220443029,0.0163699742,-0.0046589803
