Index,Time,((((((aruwsrc::sentry::DriversSingleton::drivers).turretMajorPrimaryImu).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::sentry::DriversSingleton::drivers).turretMajorPrimaryImu).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::sentry::DriversSingleton::drivers).turretMajorPrimaryImu).imuData).gyroOffsetRaw).coordinates_).data)._M_elems[2],((((((aruwsrc::sentry::DriversSingleton::drivers).turretMajorPrimaryImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::sentry::DriversSingleton::drivers).turretMajorPrimaryImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::sentry::DriversSingleton::drivers).turretMajorPrimaryImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2]
119,1.190350,-4.80413437e-05,9.51592636,0.00341688166,-0.00804312527,0.000926843146,0.0026917716
120,1.200382,-0.0275748968,9.79598236,0.00341688166,-0.00498879887,-0.000294887461,0.000248309923
121,1.209968,0.014313817,10.1203213,0.00341688166,-0.00865399092,-0.000294887461,0.000859175576
122,1.219980,-0.00124485046,9.83308506,0.00341688166,-0.00621052925,-0.000294887461,-0.00158428587
123,1.229980,-0.00722894818,9.82350922,0.00341688166,-0.00621052925,-0.000294887461,-0.00158428587
124,1.239981,-0.0048353225,9.8486433,0.00341688166,-0.00804312527,-0.000294887461,-0.00158428587
125,1.249831,-0.0191971585,9.79837608,0.00341688166,-0.0098757213,0.000926843146,-0.00280601624
126,1.259844,-0.00603213161,9.81393528,0.00341688166,-0.00743226055,0.00337030459,-0.000362555031
127,1.269881,0.0131169856,9.79837608,0.00341688166,-0.00865399092,0.00275943917,-0.00280601624
128,1.279882,-0.00124485046,9.80555725,0.00341688166,-0.00621052925,0.000926843146,0.000859175576
129,1.289833,0.0167074353,9.81034565,0.00341688166,-0.0068213949,-0.000905752648,0.000859175576
130,1.299806,-0.0335589871,9.81752586,0.00341688166,-0.0098757213,-0.00212748349,-0.000362555031
131,1.309819,-4.80413437e-05,9.7888031,0.00341688166,-0.010486586,0.000926843146,0.000248309923
132,1.319819,0.0155106336,9.80914783,0.00341688166,-0.00559966452,-0.00212748349,-0.00097342045
133,1.330084,0.00713288784,9.79598236,0.00341688166,-0.0098757213,0.00581376534,-0.00097342045
134,1.340055,0.00354242325,9.81393528,0.00341688166,-0.0068213949,0.000315978192,-0.00158428587
135,1.350356,-0.0048353225,9.82111549,0.00341688166,-0.00926485658,0.00337030459,-0.00097342045
136,1.360368,-0.00842577219,9.81393528,0.00341688166,-0.00926485658,0.00214857399,0.00147004076
137,1.369930,0.00473925471,9.81872177,0.00341688166,-0.00498879887,0.000315978192,0.000859175576
138,1.379918,-0.00363849103,9.7947855,0.00341688166,-0.00559966452,0.00214857399,-0.00097342045
139,1.389971,0.00114879012,9.80316353,0.00341688166,-0.00804312527,0.159140959,-0.000362555031
140,1.399981,-0.0419367328,9.81513214,0.00341688166,-0.00926485658,0.000926843146,-0.000362555031
141,1.409831,-0.0191971585,9.7995739,0.00341688166,-0.00804312527,0.000926843146,0.000248309923
142,1.419844,-0.00722894818,9.816329,0.00341688166,-0.00865399092,0.000315978192,-0.000362555031
143,1.429844,0.00234560668,9.79359055,0.00341688166,-0.00865399092,0.00275943917,-0.00158428587
144,1.439800,-0.0191971585,9.80555725,0.00341688166,-0.00743226055,-0.000905752648,-0.00158428587
145,1.450370,-0.0263780802,9.82470703,0.00341688166,-0.00315620285,0.000315978192,-0.00219515106
146,1.459775,0.00593607128,9.82231331,0.00341688166,-0.00743226055,-0.000294887461,-0.00158428587
147,1.469795,0.00234560668,9.8270998,0.00341688166,-0.0068213949,0.00214857399,0.000859175576
148,1.480023,-0.0156066939,9.80914783,0.00341688166,-0.00804312527,0.000926843146,-0.00097342045
149,1.490342,-0.0120162293,9.81273746,0.00341688166,-0.00743226055,0.00275943917,-0.00158428587
150,1.500354,-0.0239844397,9.81273746,0.00341688166,-0.00743226055,0.000315978192,0.152353764
151,1.510020,0.00473925471,9.80316353,0.00341688166,-0.00559966452,0.00214857399,0.000248309923
152,1.519968,-0.00842577219,9.81154156,0.00341688166,-0.0068213949,0.00337030459,-0.00158428587
153,1.530008,0.00354242325,9.80316353,0.00341688166,-0.00498879887,0.00337030459,0.000859175576
154,1.540020,-0.00603213161,9.80914783,0.00341688166,-0.00865399092,0.00153770857,-0.00097342045
155,1.550025,0.0262819976,9.82111549,0.00341688166,-0.00437793322,0.000315978192,0.000859175576
156,1.559906,-0.00244166702,9.80196762,0.00341688166,-0.00865399092,0.00337030459,-0.00280601624
157,1.569918,-0.00842577219,9.80316353,0.00341688166,-0.00437793322,-0.000905752648,-0.00097342045
158,1.579968,-0.00722894818,9.80436039,0.00341688166,-0.00865399092,0.00214857399,-0.00158428587
159,1.589831,-0.00842577219,9.80675411,0.00341688166,-0.00559966452,0.000315978192,0.00391350128
160,1.599855,-0.0120162293,9.79359055,0.00341688166,-0.00926485658,-0.000294887461,0.000859175576
161,1.609869,0.00234560668,9.82470703,0.00341688166,-0.00743226055,-0.000905752648,-0.000362555031
162,1.619856,0.00473925471,9.82111549,0.00341688166,-0.00926485658,0.00520290062,0.000248309923
163,1.630355,-4.80413437e-05,9.81872177,0.00341688166,-0.00865399092,0.00459203497,-0.00219515106
164,1.640382,0.00473925471,9.83188725,0.00341688166,-0.00559966452,0.000926843146,0.000859175576
165,1.649781,-0.0108194128,9.81513214,0.00341688166,-0.00804312527,0.00275943917,-0.00158428587
166,1.659806,-0.00363849103,9.79239273,0.00341688166,-0.012319183,0.00153770857,-0.00219515106
167,1.670007,-0.0156066939,9.83308506,0.00341688166,-0.00865399092,-0.00151661783,-0.00097342045
168,1.680359,-0.0120162293,9.82470703,0.00341688166,-0.00621052925,-0.000294887461,0.0026917716
169,1.690357,-0.0215907916,9.83188725,0.00341688166,-0.00865399092,0.00214857399,-0.000362555031
170,1.700382,-0.00124485046,9.79239273,0.00341688166,-0.00926485658,0.00337030459,-0.00097342045
171,1.709971,0.00473925471,9.79717922,0.00341688166,-0.00559966452,0.000315978192,0.000248309923
172,1.719993,0.00234560668,9.84026527,0.00341688166,-0.00498879887,-0.00151661783,-0.00280601624
173,1.730043,-0.0144098774,9.83428097,0.00341688166,-0.00498879887,-0.00273834821,0.000248309923
174,1.739961,-0.00363849103,9.7995739,0.00341688166,-0.00498879887,-0.000905752648,-0.00402774708
175,1.749906,0.0083297044,9.79837608,0.00341688166,-0.00804312527,0.00214857399,-0.00097342045
176,1.759894,-0.0096225962,9.81513214,0.00341688166,-0.010486586,-0.000905752648,-0.00219515106
177,1.769894,0.00593607128,9.81513214,0.00341688166,-0.0068213949,-0.00151661783,-0.00341688166
178,1.779781,0.0167074353,9.82829762,0.00341688166,-0.00498879887,0.000926843146,-0.00219515106
179,1.789819,0.0167074353,9.81991959,0.00341688166,-0.00804312527,0.00337030459,0.000248309923
180,1.799847,0.0107233524,9.82829762,0.00341688166,-0.00865399092,0.000315978192,-0.000362555031
181,1.809880,-0.00603213161,9.80675411,0.00341688166,-0.00743226055,0.000926843146,-0.000362555031
182,1.820393,-0.00244166702,9.81273746,0.00341688166,-0.0110974517,-0.00212748349,-0.00219515106
183,1.829806,0.014313817,9.80675411,0.00341688166,-0.00743226055,-0.00212748349,-0.00280601624
184,1.839819,-0.0203939751,9.83667564,0.00341688166,-0.00437793322,0.00214857399,-0.00280601624
185,1.849857,-0.00603213161,9.81513214,0.00341688166,-0.00621052925,-0.000294887461,-0.000362555031
186,1.860335,-0.00722894818,9.80675411,0.00341688166,-0.00437793322,-0.000905752648,-0.00341688166
187,1.869769,0.00952653587,9.81034565,0.00341688166,-0.00743226055,0.00459203497,-0.00097342045
188,1.879785,-0.0048353225,9.51712322,0.00341688166,-0.00621052925,0.00703549664,0.000859175576
189,1.889819,0.00234560668,9.79598236,0.00341688166,-0.00559966452,-0.00151661783,0.000248309923
190,1.900017,-0.0120162293,9.79837608,0.00341688166,-0.0098757213,0.00337030459,-0.000362555031
191,1.910311,-0.00363849103,9.80914783,0.00341688166,-0.0068213949,0.00153770857,-0.00280601624
192,1.920367,-0.0108194128,9.816329,0.00341688166,-0.00865399092,-0.00212748349,0.000248309923
193,1.929771,0.0155106336,9.84026527,0.00341688166,-0.0117083173,-0.000294887461,-0.00097342045
194,1.939980,-0.0096225962,9.81872177,0.00341688166,-0.00437793322,-0.00212748349,-0.00158428587
195,1.950020,0.00952653587,9.80555725,0.00341688166,-0.0098757213,0.00214857399,-0.000362555031
196,1.960335,0.0346597433,9.82111549,0.00341688166,-0.00743226055,-0.0033492134,-0.00219515106
197,1.970361,0.00234560668,9.7995739,0.00341688166,-0.00621052925,0.00703549664,-0.00158428587
198,1.979943,-0.0156066939,9.81273746,0.00341688166,-0.010486586,0.000315978192,0.000248309923
199,1.989981,-0.00244166702,9.80316353,0.00341688166,-0.00865399092,0.00153770857,-0.000362555031
200,2.000005,0.0083297044,9.80914783,0.00341688166,-0.0117083173,0.000315978192,-0.00341688166
201,2.009868,-0.00842577219,9.8270998,0.00341688166,-0.0098757213,0.00398116978,-0.00158428587
202,2.019881,-0.0168035105,9.82111549,0.00341688166,-0.00621052925,0.00275943917,-0.00097342045
203,2.029906,0.0179042667,9.80914783,0.00341688166,-0.00621052925,-0.000294887461,0.000859175576
204,2.039919,0.014313817,9.82111549,0.00341688166,-0.00804312527,0.00153770857,0.00147004076
205,2.049780,-0.0108194128,9.81154156,0.00341688166,-0.0068213949,-0.000905752648,-0.00341688166
206,2.059794,0.00234560668,9.83547783,0.00341688166,-0.00865399092,0.00214857399,0.000248309923
207,2.069844,-0.0108194128,9.81154156,0.00341688166,-0.0068213949,0.00275943917,-0.00158428587
208,2.079857,0.0179042667,9.81752586,0.00341688166,-0.00865399092,0.000315978192,0.00147004076
209,2.090335,-0.0096225962,9.79119682,0.00341688166,-0.00865399092,-0.00273834821,-0.00219515106
210,2.100354,0.0238883644,9.80795097,0.00341688166,-0.0037670685,0.00153770857,-0.00219515106
211,2.110357,0.014313817,9.80436039,0.00341688166,-0.00559966452,0.00275943917,-0.00341688166
212,2.119807,0.0179042667,9.81273746,0.00341688166,-0.00926485658,-0.152400345,-0.00158428587
213,2.130305,0.011920169,9.81273746,0.00341688166,-0.00804312527,-0.00151661783,0.0026917716
214,2.140335,-0.00244166702,9.80555725,0.00341688166,-0.00743226055,-0.000294887461,0.00208090595
215,2.150335,0.00713288784,9.80076981,0.00341688166,-0.00743226055,0.000315978192,-0.000362555031
216,2.160342,-0.00603213161,9.82829762,0.00341688166,-0.00621052925,0.000315978192,-0.000362555031
217,2.169968,-0.0203939751,9.81393528,0.00341688166,-0.00926485658,0.00214857399,0.000859175576
218,2.179993,-0.0215907916,9.81752586,0.00341688166,-0.00865399092,0.00275943917,0.00208090595
219,2.190006,0.00114879012,9.84026527,0.00341688166,-0.00743226055,0.00398116978,0.000248309923
220,2.200018,-0.00124485046,9.78640938,0.00341688166,-0.00498879887,-0.00151661783,-0.00280601624
221,2.209881,-0.0359526426,9.81034565,0.00341688166,-0.00926485658,0.00214857399,-0.00280601624
222,2.219931,-0.0215907916,9.80555725,0.00341688166,-0.00926485658,-0.00212748349,-0.00158428587
223,2.229956,0.0083297044,9.81991959,0.00341688166,-0.00559966452,0.00153770857,-0.00158428587
224,2.239961,0.014313817,9.79119682,0.00341688166,-0.0098757213,0.000315978192,0.00147004076
225,2.249831,-0.00244166702,9.80914783,0.00341688166,-0.00865399092,0.000315978192,-0.00219515106
226,2.259844,0.0214947164,9.80076981,0.00341688166,-0.00498879887,0.00337030459,-0.00219515106
227,2.269869,0.00952653587,9.81393528,0.00341688166,-0.00926485658,0.000315978192,0.000859175576
228,2.279801,0.0179042667,9.81513214,0.00341688166,-0.00865399092,0.00459203497,-0.000362555031
229,2.290355,0.011920169,9.83428097,0.00341688166,-0.010486586,0.000926843146,0.000248309923
230,2.299770,-0.00722894818,9.80795097,0.00341688166,-0.0098757213,0.00153770857,-0.00097342045
231,2.309831,-0.00244166702,10.1071568,0.00341688166,-0.00559966452,0.000926843146,0.00147004076
232,2.320487,-0.00722894818,9.80675411,0.00341688166,-0.010486586,0.00520290062,0.000248309923
233,2.329769,-0.0168035105,9.816329,0.00341688166,-0.00804312527,-0.00212748349,-0.00158428587
234,2.339795,-4.80413437e-05,9.81393528,0.00341688166,-0.0098757213,0.00337030459,-0.000362555031
235,2.349807,0.00473925471,9.79837608,0.00341688166,-0.0098757213,0.000926843146,-0.00219515106
236,2.360336,-0.0096225962,9.81154156,0.00341688166,-0.0019344734,0.00275943917,0.000859175576
237,2.370344,-0.0108194128,9.82231331,0.00341688166,-0.0068213949,-0.00151661783,-0.00219515106
238,2.380368,0.00952653587,9.81872177,0.00341688166,-0.00865399092,-0.000905752648,0.000248309923
239,2.389794,0.00114879012,9.80076981,0.00341688166,-0.010486586,0.00459203497,-0.00280601624
240,2.399981,0.0214947164,9.85462761,0.00341688166,-0.00926485658,-0.00396007905,-0.000362555031
241,2.410300,0.00354242325,9.81154156,0.00341688166,-0.00498879887,0.000315978192,-0.00097342045
242,2.420335,0.0167074353,9.79598236,0.00341688166,-0.00437793322,0.00153770857,0.000248309923
243,2.430346,-0.00363849103,9.81991959,0.00341688166,-0.0068213949,0.000926843146,-0.00341688166
244,2.439986,-0.0108194128,9.80675411,0.00341688166,-0.00559966452,0.00214857399,-0.00158428587
245,2.449931,0.0179042667,9.79837608,0.00341688166,-0.0117083173,0.000315978192,-0.000362555031
246,2.459981,-0.0239844397,9.82350922,0.00341688166,-0.00437793322,0.00275943917,-0.00097342045
247,2.469993,0.00354242325,9.82470703,0.00341688166,-0.00621052925,0.000315978192,-0.000362555031
248,2.479868,-0.0168035105,9.80795097,0.00341688166,-0.00498879887,0.00398116978,-0.00158428587
249,2.489869,0.00593607128,9.81393528,0.00341688166,-0.00804312527,0.000926843146,-0.00097342045
250,2.499869,-0.0263780802,9.77683449,0.00341688166,-0.0098757213,0.00153770857,-0.00219515106
251,2.509844,0.0083297044,9.80795097,0.00341688166,-0.00865399092,-0.000294887461,-0.000362555031
252,2.519770,0.00234560668,9.76486588,0.00341688166,-0.010486586,0.000926843146,-0.00158428587
253,2.529794,-0.0156066939,9.83787155,0.00341688166,-0.00437793322,0.00275943917,-0.000362555031
254,2.539823,-0.0048353225,9.81991959,0.00341688166,-0.0110974517,0.000315978192,-0.00219515106
255,2.549845,0.0179042667,9.81034565,0.00341688166,-0.00621052925,0.000926843146,0.00147004076
256,2.560372,-0.00124485046,9.82949352,0.00341688166,-0.00743226055,0.000315978192,-0.00097342045
257,2.569769,0.00234560668,9.816329,0.00341688166,-0.00926485658,0.00153770857,0.000248309923
258,2.579781,-0.00363849103,9.83906937,0.00341688166,-0.00804312527,-0.00273834821,-0.00097342045
259,2.590284,0.0202978998,9.77563763,0.00341688166,-0.00559966452,-0.000905752648,-0.000362555031
260,2.600358,0.0202978998,9.81872177,0.00341688166,-0.00621052925,-0.000905752648,0.0026917716
261,2.610369,-0.0168035105,9.80196762,0.00341688166,-0.00804312527,0.00337030459,-0.000362555031
262,2.620382,-4.80413437e-05,9.81393528,0.00341688166,-0.00804312527,0.000315978192,-0.000362555031
263,2.629967,-0.0048353225,9.81273746,0.00341688166,-0.0068213949,0.000926843146,0.000859175576
264,2.640298,-0.0156066939,9.81393528,0.00341688166,-0.0110974517,0.000926843146,-0.00158428587
265,2.650304,0.00114879012,9.83787155,0.00341688166,-0.0098757213,0.00337030459,0.000859175576
266,2.660317,-0.00244166702,9.83428097,0.00341688166,-0.00621052925,0.00153770857,-0.000362555031
267,2.670306,0.014313817,9.80914783,0.00341688166,-0.00804312527,0.00214857399,-0.00341688166
268,2.679856,-0.0168035105,9.83308506,0.00341688166,-0.00804312527,0.00275943917,-0.000362555031
269,2.689893,0.00713288784,9.83906937,0.00341688166,-0.0098757213,0.00337030459,-0.00097342045
270,2.699955,0.0107233524,9.80076981,0.00341688166,-0.00865399092,0.000926843146,0.00147004076
271,2.709969,0.00114879012,9.80316353,0.00341688166,-0.010486586,-0.00212748349,-0.00219515106
272,2.719819,-0.00124485046,9.79837608,0.00341688166,-0.00926485658,0.00214857399,-0.00158428587
273,2.729869,-0.0227876157,9.80076981,0.00341688166,-0.00804312527,0.00337030459,-0.00158428587
274,2.739869,-0.0108194128,9.81273746,0.00341688166,-0.00621052925,0.000926843146,-0.00158428587
275,2.749906,-0.0191971585,9.80436039,0.00341688166,-0.00926485658,0.00275943917,-0.000362555031
276,2.760376,0.00234560668,9.81154156,0.00341688166,-0.0068213949,0.000315978192,-0.000362555031
277,2.769794,-0.0144098774,9.84026527,0.00341688166,-0.00743226055,-0.000905752648,-0.000362555031
278,2.779806,-0.0203939751,9.79837608,0.00341688166,-0.0098757213,0.00214857399,-0.000362555031
279,2.789832,0.0358565599,9.83787155,0.00341688166,-0.00498879887,0.00214857399,0.00147004076
280,2.799869,-0.0156066939,9.79717922,0.00341688166,-0.00621052925,-0.000294887461,0.000248309923
281,2.810355,-0.00124485046,9.80076981,0.00341688166,-0.00559966452,0.000315978192,-0.00097342045
282,2.819769,0.00473925471,9.7947855,0.00341688166,-0.00865399092,0.00275943917,0.00147004076
283,2.829822,0.011920169,9.82231331,0.00341688166,-0.00621052925,0.00153770857,0.000248309923
284,2.839844,-0.0096225962,9.82231331,0.00341688166,-0.0098757213,0.000315978192,-0.00219515106
285,2.849906,-0.0180003345,9.79837608,0.00341688166,-0.0098757213,0.00214857399,0.000248309923
286,2.859906,-0.00603213161,9.7840147,0.00341688166,-0.0117083173,0.00398116978,0.000248309923
287,2.869905,-0.0132130608,9.81034565,0.00341688166,-0.0068213949,0.00398116978,-0.00097342045
288,2.879906,-0.0048353225,9.80076981,0.00341688166,-0.0068213949,0.00214857399,0.0026917716
