Index, Time     , (odometrySubsystem).z[0], (odometrySubsystem).z[1], (odometrySubsystem).z[2], (odometrySubsystem).z[3], (odometrySubsystem).z[4], (odometrySubsystem).z[5], (odometrySubsystem).z[6], (odometrySubsystem).z[7]
  549,  5.489981, -3.36695838             , -3.32208061             , -3.32540464             , -3.26058078             , 10.77917                , -34.4319687             ,            14.8284817   , 0.557435274
  550,  5.500009, -3.3558774              , -3.31986427             , -3.32651281             , -3.2699995              , 16.4628582              , -28.1774426             ,            14.8391342   , 0.70239377
  551,  5.509978, -3.38136363             , -3.28052688             , -3.32540464             , -3.27664852             , 19.6412849              , -25.5602646             ,            14.8306122   , 0.853302002
  552,  5.520008, -3.3929987              , -3.30324244             , -3.32540464             , -3.22900009             , 20.8974113              , -24.6091347             ,            14.8636351   , 0.999698162
  553,  5.530010, -3.37526917             , -3.31376982             , -3.31986427             , -3.23952723             , 25.6139317              , -20.9187508             ,            14.8295469   , 1.14792311
  554,  5.539979, -3.35310721             , -3.31487751             , -3.32208061             , -3.21293259             , 30.6939907              , -16.6817398             ,            14.8753529   , 1.29316926
  555,  5.549982, -3.34978318             , -3.31487751             , -3.31598592             , -3.27332425             , 32.4163246              , -11.5761089             ,            14.8764181   , 1.43823135
  556,  5.560009, -3.3929987              , -3.31044555             , -3.31986427             , -3.2699995              , 32.8514442              , -6.87395811             ,            14.8764181   , 1.59219921
  557,  5.570004, -3.38357997             , -3.32762122             , -3.30822945             , -3.26279688             , 30.7315979              , -3.11567497             ,            14.8764181   , 1.73476553
  558,  5.579986, -3.3603096              , -3.31986427             , -3.27664852             , -3.24894619             , 29.937685               , 2.63320851              ,            14.9041147   , 1.88135338
  559,  5.590005, -3.34756684             , -3.30213475             , -3.29160762             , -3.23620272             , 30.2921047              , 5.88912725              ,            14.8934622   , 2.02181482
  560,  5.599985, -3.34978318             , -3.30712128             , -3.30435109             , -3.23952723             , 32.3301773              , 10.9928551              ,            14.8860054   , 2.16600275
  561,  5.610007, -3.3941071              , -3.32762122             , -3.30102634             , -3.22235155             , 30.9784698              , 17.3544159              ,            14.913702    , 2.31394005
  562,  5.619987, -3.3719449              , -3.33593154             , -3.30324244             , -3.32762122             , 26.9670258              , 21.3899097              ,            14.8923969   , 2.46206117
  563,  5.630004, -3.37083721             , -3.32651281             , -3.27443194             , -3.23731112             , 23.6843185              , 25.28689                ,            14.917963    , 2.6186285
  564,  5.639986, -3.37305331             , -3.31598592             , -3.27443194             , -3.30324244             , 17.5955887              , 23.5414543              ,            14.8934622   , 2.76972103
  565,  5.650007, -3.38136363             , -3.30601335             , -3.33260751             , -3.2677834              , 14.3322353              , 27.3125229              ,            14.8721571   , 2.91947937
  566,  5.659987, -3.38136363             , -3.31044555             , -3.28828335             , -3.25947309             , 10.532011               , 29.2119331              ,            14.8838749   , 3.07402992
  567,  5.670003, -3.38912034             , -3.29991841             , -3.30102634             , -3.25005436             , 3.28023934              , 32.1737442              ,            14.8785486   , -3.051929
  568,  5.679983, -3.39022875             , -3.31598592             , -3.31044555             , -3.24451375             , -1.4866457              , 34.3110428              ,            14.8796139   , -2.89948702
  569,  5.690004, -3.38468838             , -3.29437804             , -3.29991841             , -3.23620272             , -7.42039919             , 33.5723572              ,            14.8796139   , -2.75001621
  570,  5.699984, -3.3974309              , -3.30822945             , -3.31044555             , -3.19686556             , -9.13869858             , 33.2832451              ,            14.8753529   , -2.59489441
  571,  5.710001, -3.38468838             , -3.29991841             , -3.31598592             , -3.21625686             , -12.3115578             , 31.3308163              ,            14.8955927   , -2.44360256
  572,  5.719981, -3.34978318             , -3.32540464             , -3.31376982             , -3.25226998             , -18.0492325             , 24.0438576              ,            14.8604393   , -2.29260588
  573,  5.730000, -3.36695838             , -3.32540464             , -3.29991841             , -3.28717566             , -23.2464333             , 21.1045227              ,            14.8828096   , -2.14937258
  574,  5.739981, -3.39632297             , -3.32208061             , -3.33482361             , -3.22456789             , -23.9637299             , 17.3856983              ,            14.8860054   , -2.00584412
  575,  5.750000, -3.3929987              , -3.35199928             , -3.31376982             , -3.25614882             , -29.9908543             , 15.1742287              ,            14.9147673   , -1.85293055
  576,  5.759980, -3.36141801             , -3.3719449              , -3.31044555             , -3.21182466             , -34.2010574             , 14.5348129              ,            14.9243546   , -1.70777273
  577,  5.770002, -3.36363411             , -3.38912034             , -3.31986427             , -3.2677834              , -31.3320541             , 9.92784786              ,            14.8881359   , -1.56223536
  578,  5.779984, -3.3974309              , -3.38912034             , -3.31376982             , -3.28939176             , -30.0302105             , 0.986958265             ,            14.8753529   , -1.44814634
  579,  5.789982, -3.37859344             , -3.34147191             , -3.30324244             , -3.2677834              , -29.1644936             , -4.59515285             ,            14.8828096   , -1.30462551
  580,  5.800000, -3.36363411             , -3.31598592             , -3.31875634             , -3.25725651             , -35.374157              , -7.82187653             ,            14.8785486   , -1.15717125
  581,  5.809981, -3.40186357             , -3.33149934             , -3.32540464             , -3.23731112             , -35.0961418             , -12.3433962             ,            14.8860054   , -1.01134634
  582,  5.819983, -3.38801265             , -3.33482361             , -3.30601335             , -3.26501346             , -34.4901237             , -13.8903542             ,            14.859374    , -0.861112595
  583,  5.830005, -3.36862063             , -3.33371544             , -3.31709409             , -3.25947309             , -24.5559788             , -18.2471027             ,            14.8742876   , -0.712508202
  584,  5.840004, -3.38468838             , -3.32540464             , -3.31986427             , -3.28606725             , -21.424366              , -20.6716499             ,            14.8572435   , -0.558532715
  585,  5.849984, -3.38801265             , -3.30213475             , -3.32872891             , -3.25116181             , -16.9726181             , -26.9657345             ,            14.8913317   , -0.405231953
  586,  5.860002, -3.3952148              , -3.29437804             , -3.32097244             , -3.25005436             , -17.4044361             , -32.5367966             ,            14.8753529   , -0.249531269
  587,  5.869983, -3.40574169             , -3.30435109             , -3.31155372             , -3.21902728             , -11.3512926             , -34.5113754             ,            14.8892012   , -0.098534584
  588,  5.880001, -3.41239047             , -3.27886462             , -3.30712128             , -3.25337815             , -9.51940918             , -31.9210033             ,            14.8497868   , 0.0501656532
  589,  5.889982, -3.39964747             , -3.33039117             , -3.31487751             , -3.26279688             , -2.69151092             , -28.528923              ,            14.8497868   , 0.200882316
  590,  5.900002, -3.36252618             , -3.33925581             , -3.31986427             , -3.30324244             , 3.71843696              , -30.6724892             ,            14.8433952   , 0.356295109
  591,  5.909982, -3.33814764             , -3.31709409             , -3.32208061             , -3.26501346             , 11.4944878              , -30.7732067             ,            14.8561783   , 0.505950093
  592,  5.920001, -3.3580935              , -3.31487751             , -3.31598592             , -3.24894619             , 14.0417738              , -30.833252              ,            14.8636351   , 0.654079199
  593,  5.929981, -3.3719449              , -3.33482361             , -3.31875634             , -3.24451375             , 18.4056931              , -29.3152733             ,            14.8689613   , 0.80047524
  594,  5.940000, -3.34978318             , -3.33149934             , -3.30435109             , -3.28717566             , 20.3740768              , -24.7726078             ,            14.8359385   , 0.953775883
  595,  5.949981, -3.34978318             , -3.32318854             , -3.31709409             , -3.25005436             , 24.126667               , -23.6049156             ,            14.8647003   , 1.09864616
  596,  5.960002, -3.33703971             , -3.32208061             , -3.33039117             , -3.28385115             , 27.4276428              , -16.0710487             ,            14.8647003   , 1.24839699
  597,  5.969984, -3.34978318             , -3.32762122             , -3.31875634             , -3.26612163             , 30.4094048              , -11.0861769             ,            14.8977232   , 1.39057612
  598,  5.980305, -3.3603096              , -3.33482361             , -3.31875634             , -3.26889157             , 33.5554123              , -4.929842               ,            14.9371386   , 1.54014277
  599,  5.989983, -3.3603096              , -3.33039117             , -3.31875634             , -3.2699995              , 33.2512817              , -6.10653448             ,            14.8732224   , 1.6911397
  600,  5.999987, -3.36585021             , -3.32429671             , -3.32208061             , -3.26612163             , 32.281662               , 0.0966856033            ,            14.8849401   , 1.83370543
  601,  6.009999, -3.37305331             , -3.32651281             , -3.2677834              , -3.28606725             , 28.6546974              , 3.82723045              ,            14.8838749   , 1.97550106
  602,  6.019980, -3.37416101             , -3.32651281             , -3.29991841             , -3.22789216             , 31.9410057              , 9.4254446               ,            14.9190283   , 2.11902952
  603,  6.030001, -3.37859344             , -3.32318854             , -3.32318854             , -3.27775645             , 29.8419266              , 16.0437889              ,            14.9211588   , 2.26571321
  604,  6.040010, -3.38579607             , -3.32429671             , -3.31266141             , -3.22678399             , 27.8343849              , 23.1475582              ,            14.9435301   , 2.41613913
  605,  6.049978, -3.3697288              , -3.29770207             , -3.30213475             , -3.27664852             , 25.785881               , 23.339674               ,            14.9062452   , 2.56877279
  606,  6.059999, -3.38468838             , -3.30102634             , -3.31598592             , -3.26501346             , 19.3140869              , 27.6486588              ,            14.9286165   , 2.71977687
  607,  6.069979, -3.3952148              , -3.29437804             , -3.29049993             , -3.30601335             , 14.2565336              , 25.3715725              ,            14.922224    , 2.87173605
  608,  6.079999, -3.38912034             , -3.30822945             , -3.30712128             , -3.23620272             , 13.8369713              , 28.4909687              ,            14.9435301   , 3.02321196
  609,  6.089979, -3.36363411             , -3.29991841             , -3.31155372             , -3.28052688             , 7.30826378              , 34.3671074              ,            14.9062452   , -3.10024357
  610,  6.100009, -3.37083721             , -3.31709409             , -3.31709409             , -3.19077063             , 0.840044796             , 36.4351234              ,            14.9424648   , -2.94550514
  611,  6.109979, -3.38136363             , -3.30435109             , -3.31487751             , -3.29881024             , -6.32428932             , 32.5122032              ,            14.9062452   , -2.79373789
  612,  6.120001, -3.36862063             , -3.32540464             , -3.31986427             , -3.22789216             , -9.36274624             , 29.8993721              ,            14.9211588   , -2.64637947
  613,  6.129982, -3.35920191             , -3.31875634             , -3.30324244             , -3.29326987             , -12.9364986             , 25.7608814              ,            14.9371386   , -2.485116
  614,  6.140006, -3.36252618             , -3.30933738             , -3.31155372             , -3.30102634             , -16.4081688             , 28.0190582              ,            14.9254208   , -2.33631992
  615,  6.149987, -3.37526917             , -3.33371544             , -3.31986427             , -3.22013545             , -21.3006496             , 28.0073185              ,            14.9435301   , -2.19079018
  616,  6.160001, -3.36862063             , -3.33039117             , -3.29326987             , -3.26501346             , -28.8901672             , 24.3063507              ,            14.9243546   , -2.04563236
  617,  6.169982, -3.36862063             , -3.32097244             , -3.32097244             , -3.24063516             , -28.3920822             , 16.8696613              ,            14.9296818   , -1.90029049
  618,  6.179999, -3.37970138             , -3.32762122             , -3.32540464             , -3.30435109             , -28.7267933             , 9.74915409              ,            14.9232893   , -1.74899864
  619,  6.189979, -3.3929987              , -3.35920191             , -3.32208061             , -3.24451375             , -30.1873131             , 7.84107685              ,            14.9445953   , -1.60192776
  620,  6.200000, -3.36862063             , -3.37305331             , -3.29548597             , -3.28385115             , -28.9168854             , 3.48728037              ,            14.9232893   , -1.46262789
  621,  6.209982, -3.38357997             , -3.33593154             , -3.30933738             , -3.22124362             , -36.9144592             , 2.05414081              ,            14.8892012   , -1.31680298
  622,  6.219986, -3.38912034             , -3.33593154             , -3.32208061             , -3.29326987             , -35.216465              , -2.96334887             ,            14.8796139   , -1.17011166
  623,  6.230002, -3.36141801             , -3.32872891             , -3.31044555             , -3.31155372             , -31.2922764             , -9.20257759             ,            14.8732224   , -1.02284908
  624,  6.240007, -3.38247228             , -3.32872891             , -3.32429671             , -3.26279688             , -27.7971573             , -14.3474531             ,            14.8870707   , -0.871177673
  625,  6.249989, -3.37305331             , -3.31986427             , -3.31598592             , -3.24562192             , -27.34688               , -17.820612              ,            14.8923969   , -0.751717567
  626,  6.260006, -3.38357997             , -3.31875634             , -3.31376982             , -3.21182466             , -25.2279472             , -23.5335369             ,            14.8817444   , -0.600816727
  627,  6.269986, -3.41239047             , -3.31709409             , -3.31487751             , -3.27775645             , -22.8392334             , -26.5112743             ,            14.8647003   , -0.448087215
  628,  6.280003, -3.36695838             , -3.31155372             , -3.32762122             , -3.25116181             , -13.9966955             , -28.8840618             ,            14.8625698   , -0.290185928
  629,  6.289985, -3.38468838             , -3.28274298             , -3.32208061             , -3.32208061             , -11.2787266             , -30.1543159             ,            14.8615046   , -0.139181614
  630,  6.300006, -3.38247228             , -3.35310721             , -3.31986427             , -3.22567606             , -3.95177889             , -31.5910721             ,            14.8774834   , 0.0100897551
  631,  6.309988, -3.34978318             , -3.34147191             , -3.32097244             , -3.2699995              , -3.13049722             , -32.2751808             ,            14.8647003   , 0.157835245
  632,  6.320000, -3.3580935              , -3.32097244             , -3.32872891             , -3.20018959             , 1.4046818               , -34.3126945             ,            14.8785486   , 0.317173958
  633,  6.330000, -3.37526917             , -3.31155372             , -3.31487751             , -3.28939176             , 4.60333586              , -33.5248947             ,            14.8497868   , 0.465303063
  634,  6.339982, -3.37859344             , -3.33039117             , -3.30102634             , -3.23287868             , 13.5367298              , -31.3378677             ,            14.8572435   , 0.615728617
  635,  6.350000, -3.34978318             , -3.33039117             , -3.30712128             , -3.27886462             , 17.2999516              , -27.9525414             ,            14.8934622   , 0.760687113
  636,  6.359980, -3.35920191             , -3.30933738             , -3.32097244             , -3.25725651             , 21.6458073              , -25.012022              ,            14.9041147   , 0.910728931
  637,  6.370003, -3.37637711             , -3.32540464             , -3.32318854             , -3.22900009             , 25.6472683              , -22.5842686             ,            14.9019842   , 1.06086683
  638,  6.379985, -3.37083721             , -3.30822945             , -3.31487751             , -3.29326987             , 27.4260559              , -17.6731777             ,            14.8849401   , 1.21138811
  639,  6.390003, -3.35920191             , -3.31875634             , -3.32651281             , -3.20240593             , 27.5756607              , -15.9329023             ,            14.8977232   , 1.35280442
  640,  6.400010, -3.35698581             , -3.31044555             , -3.32097244             , -3.30601335             , 31.7110405              , -9.7235384              ,            14.9030495   , 1.5033257
  641,  6.410004, -3.3719449              , -3.31709409             , -3.31986427             , -3.23620272             , 32.7904625              , -2.60992932             ,            14.9286165   , 1.65135908
  642,  6.419984, -3.3974309              , -3.31266141             , -3.32762122             , -3.28052688             , 34.4933434              , 2.18280768              ,            14.9019842   , 1.79468822
  643,  6.430003, -3.38912034             , -3.29049993             , -3.31487751             , -3.24451375             , 35.3950119              , 2.55527592              ,            14.8945274   , 1.93878794
  644,  6.439984, -3.39133668             , -3.29160762             , -3.30324244             , -3.24451375             , 34.9194374              , 7.00525188              ,            14.8913317   , 2.07981253
  645,  6.450002, -3.39853907             , -3.30822945             , -3.29548597             , -3.24174309             , 29.5691757              , 11.8580627              ,            14.8700266   , 2.22554159
  646,  6.459983, -3.38247228             , -3.30324244             , -3.30822945             , -3.25448608             , 27.3437119              , 16.6977158              ,            14.8828096   , 2.37452984
  647,  6.470001, -3.36862063             , -3.28717566             , -3.30822945             , -3.29770207             , 19.7868309              , 23.227438               ,            14.9158325   , 2.52821398
  648,  6.479982, -3.37305331             , -3.30435109             , -3.28274298             , -3.24451375             , 22.0385494              , 27.8676872              ,            14.935008    , 2.67940998
  649,  6.490002, -3.36585021             , -3.31376982             , -3.29659438             , -3.27110815             , 20.7996349              , 31.8515434              ,            14.9211588   , 2.83051014
  650,  6.499984, -3.35199928             , -3.31376982             , -3.31376982             , -3.27886462             , 13.9569473              , 30.3489857              ,            14.9105062   , 2.98246908
  651,  6.510002, -3.3697288              , -3.31709409             , -3.29437804             , -3.25005436             , 8.29917431              , 29.3080921              ,            14.9168978   , 3.14133263
  652,  6.519988, -3.39133668             , -3.30712128             , -3.31875634             , -3.28939176             , 2.86784077              , 28.3127174              ,            14.9062452   , -2.98529339
  653,  6.529978, -3.37416101             , -3.32208061             , -3.32872891             , -3.26279688             , -3.64213777             , 31.7496338              ,            14.8934622   , -2.83409739
  654,  6.539999, -3.3697288              , -3.32318854             , -3.31986427             , -3.24894619             , -10.4416485             , 33.5638084              ,            14.9254208   , -2.68607187
  655,  6.549978, -3.38357997             , -3.31155372             , -3.29049993             , -3.23731112             , -12.7365561             , 34.7284431              ,            14.9062452   , -2.5301795
  656,  6.560004, -3.38468838             , -3.31155372             , -3.33039117             , -3.24174309             , -17.2440071             , 31.6552448              ,            14.8742876   , -2.37841225
  657,  6.569986, -3.3580935              , -3.31487751             , -3.33371544             , -3.28939176             , -19.295435              , 24.9283714              ,            14.8774834   , -2.22443676
  658,  6.580001, -3.35421538             , -3.31598592             , -3.30324244             , -3.28163481             , -20.7991276             , 21.4232712              ,            14.8806791   , -2.08791637
  659,  6.589983, -3.37526917             , -3.31487751             , -3.30435109             , -3.24783802             , -27.6930828             , 13.0487194              ,            14.8955927   , -1.94027042
  660,  6.600001, -3.37859344             , -3.30822945             , -3.31266141             , -3.23731112             , -33.0317955             , 12.1445684              ,            14.9158325   , -1.78974915
  661,  6.609981, -3.39964747             , -3.31709409             , -3.31598592             , -3.23066235             , -34.816658              , 11.335535               ,            14.8913317   , -1.64555359
  662,  6.620008, -3.40075517             , -3.32208061             , -3.31598592             , -3.26168919             , -34.2271461             , 6.32936096              ,            14.90518     , -1.50241613
  663,  6.629989, -3.37748528             , -3.32208061             , -3.32318854             , -3.28385115             , -34.1466637             , 2.0926857               ,            14.8774834   , -1.35975409
  664,  6.640014, -3.3719449              , -3.32097244             , -3.30712128             , -3.30324244             , -31.2753696             , -2.94220281             ,            14.8338079   , -1.21249151
  665,  6.650002, -3.36695838             , -3.32208061             , -3.31155372             , -3.25448608             , -27.3505039             , -11.5571079             ,            14.8966579   , -1.06513309
  666,  6.660002, -3.36474228             , -3.32208061             , -3.31986427             , -3.25725651             , -30.8641453             , -17.597311              ,            14.8860054   , -0.914995193
  667,  6.669983, -3.38912034             , -3.32097244             , -3.31376982             , -3.24340558             , -28.3421669             , -21.7825508             ,            14.8700266   , -0.763990879
  668,  6.680003, -3.37083721             , -3.32097244             , -3.32540464             , -3.24174309             , -24.1546345             , -23.0489635             ,            14.8817444   , -0.615290642
  669,  6.689985, -3.33039117             , -3.31986427             , -3.31709409             , -3.30712128             , -22.2518806             , -21.161911              ,            14.8561783   , -0.463427544
  670,  6.700000, -3.35698581             , -3.32762122             , -3.33371544             , -3.26279688             , -13.4951134             , -26.4813461             ,            14.8657656   , -0.336974621
  671,  6.709981, -3.40407968             , -3.32429671             , -3.30435109             , -3.25725651             , -13.0783567             , -31.2662792             ,            14.8710918   , -0.185874462
  672,  6.720000, -3.34313416             , -3.31875634             , -3.32540464             , -3.25337815             , -7.73034668             , -33.7987633             ,            14.8710918   , -0.0326695442
  673,  6.729981, -3.33814764             , -3.32097244             , -3.31598592             , -3.25337815             , -4.32653379             , -33.4713135             ,            14.8615046   , 0.112867713
  674,  6.740001, -3.37748528             , -3.31598592             , -3.30601335             , -3.27664852             , -1.01374614             , -32.0938606             ,            14.838069    , 0.266938925
  675,  6.750016, -3.38247228             , -3.32318854             , -3.32872891             , -3.24174309             , 3.62399936              , -31.606102              ,            14.8519173   , 0.420914412
  676,  6.760008, -3.33593154             , -3.31986427             , -3.31266141             , -3.29659438             , 9.54932213              , -30.2049522             ,            14.8881359   , 0.573540449
  677,  6.769989, -3.36363411             , -3.32208061             , -3.30601335             , -3.24063516             , 15.9207487              , -30.2415009             ,            14.8955927   , 0.714573026
  678,  6.780009, -3.37637711             , -3.32318854             , -3.29770207             , -3.23731112             , 20.4029408              , -25.9353085             ,            14.8721571   , 0.868548393
  679,  6.789999, -3.40795827             , -3.31709409             , -3.32540464             , -3.22900009             , 25.0045967              , -23.6096992             ,            14.8785486   , 1.01638222
  680,  6.799979, -3.5038085              , -3.30601335             , -3.36141801             , -3.19354081             , 25.1102409              , -17.6059132             ,            14.8636351   , 1.16297758
  681,  6.809999, -3.51211929             , -3.25725651             , -3.35089111             , -3.14367628             , 26.4868984              , -15.4935198             ,            14.8391342   , 1.30889082
  682,  6.819980, -3.29991841             , -3.10267711             , -3.31155372             , -3.06666398             , 30.8695946              , -12.6867104             ,            14.8636351   , 1.45414484
  683,  6.829999, -3.23066235             , -3.01236677             , -3.0971365              , -2.89546227             , 32.0603256              , -9.20246315             ,            14.8242197   , 1.60523736
  684,  6.839980, -3.13536596             , -2.95197558             , -3.08660913             , -2.99962401             , 30.4679871              , 4.1092639               ,            14.7997189   , 1.74732828
  685,  6.850009, -3.31376982             , -3.13869023             , -3.32208061             , -3.07719064             , 31.6469917              , 8.33328533              ,            14.5270109   , 1.89007854
  686,  6.859989, -3.43122816             , -3.17137909             , -3.35199928             , -3.23177028             , 25.3667011              , 8.03330803              ,            14.4002447   , 2.02574015
  687,  6.870004, -3.38136363             , -3.20129752             , -3.4910655              , -3.29326987             , 34.1422386              , 7.12721872              ,            14.3661566   , 2.16446829
  688,  6.879984, -3.36141801             , -3.24340558             , -3.30601335             , -3.11652803             , 27.4378452              , 13.9552135              ,            14.3927879   , 2.30636764
  689,  6.890003, -3.32540464             , -3.21404076             , -3.37748528             , -3.27554035             , 26.809948               , 18.679697               ,            14.414093    , 2.45123053
  690,  6.899984, -3.29548597             , -3.1652844              , -3.37526917             , -3.24894619             , 21.4431038              , 20.2444439              ,            14.5046406   , 2.6022346
  691,  6.910001, -3.28385115             , -3.18412232             , -3.36585021             , -3.30213475             , 12.0220461              , 24.640419               ,            14.6005144   , 2.75026011
  692,  6.919983, -3.28828335             , -3.21902728             , -3.38801265             , -3.27221584             , 15.533494               , 25.8338032              ,            14.5962534   , 2.89943981
  693,  6.930010, -3.29049993             , -3.24340558             , -3.34147191             , -3.35310721             , 14.6776075              , 29.8165874              ,            14.6473866   , 3.05015278
  694,  6.940009, -3.28606725             , -3.25226998             , -3.3558774              , -3.29770207             , 7.88399506              , 33.1210442              ,            14.699584    , -3.07704449
  695,  6.949978, -3.29049993             , -3.28939176             , -3.36363411             , -3.31875634             , 1.89760804              , 32.8121414              ,            14.7304773   , -2.92613602
  696,  6.960007, -3.29548597             , -3.28939176             , -3.33925581             , -3.41128254             , -3.28731751             , 30.8626137              ,            14.7517824   , -2.77743578
  697,  6.969987, -3.32318854             , -3.2699995              , -3.37970138             , -3.23952723             , -10.7307224             , 28.3368969              ,            14.7869358   , -2.62988567
  698,  6.980009, -3.34147191             , -3.27886462             , -3.30822945             , -3.35421538             , -14.1750269             , 28.7850647              ,            14.8327427   , -2.47093391
  699,  6.989979, -3.33260751             , -3.30822945             , -3.31875634             , -3.20351362             , -16.4563694             , 30.1763382              ,            14.8338079   , -2.31906319
  700,  7.000007, -3.33482361             , -3.30213475             , -3.32540464             , -3.34645891             , -22.4108639             , 26.5203915              ,            14.8561783   , -2.17755508
  701,  7.009987, -3.34645891             , -3.34147191             , -3.31376982             , -3.29326987             , -23.0387325             , 23.5335732              ,            14.846591    , -2.03173018
  702,  7.020007, -3.32762122             , -3.38579607             , -3.31376982             , -3.31875634             , -25.9212475             , 19.0553112              ,            14.8604393   , -1.88427591
  703,  7.030004, -3.31598592             , -3.34424281             , -3.30213475             , -3.30435109             , -28.1821213             , 8.18858051              ,            14.8806791   , -1.73528814
  704,  7.039986, -3.3558774              , -3.32429671             , -3.30213475             , -3.23952723             , -32.4423981             , 4.16309786              ,            14.9073105   , -1.58821726
  705,  7.049989, -3.35698581             , -3.33482361             , -3.29548597             , -3.28495955             , -35.8369751             , 3.39985514              ,            14.900919    , -1.44968033
  706,  7.060004, -3.37526917             , -3.32429671             , -3.35199928             , -3.25005436             , -34.7257462             , 0.26670453              ,            14.8668308   , -1.30328417
  707,  7.069985, -3.35421538             , -3.31155372             , -3.29659438             , -3.31598592             , -34.063797              , -3.52048111             ,            14.8817444   , -1.15736341
  708,  7.080004, -3.34036398             , -3.31598592             , -3.29991841             , -3.29881024             , -29.5406437             , -8.9027071              ,            14.8849401   , -1.01058388
  709,  7.089985, -3.3558774              , -3.32208061             , -3.32097244             , -3.29659438             , -25.3617172             , -15.9592943             ,            14.9168978   , -0.859675407
  710,  7.100001, -3.36862063             , -3.32208061             , -3.28828335             , -3.26390529             , -23.5764084             , -20.7591305             ,            14.9158325   , -0.710108757
  711,  7.109981, -3.37083721             , -3.31598592             , -3.29049993             , -3.27221584             , -24.4653358             , -24.1820736             ,            14.9019842   , -0.557674408
  712,  7.119980, -3.37748528             , -3.33039117             , -3.31266141             , -3.25947309             , -22.5852013             , -27.3580036             ,            14.9073105   , -0.404181957
  713,  7.130005, -3.37526917             , -3.33482361             , -3.28274298             , -3.28052688             , -16.2743301             , -28.4879589             ,            14.9083757   , -0.247806549
  714,  7.139985, -3.38357997             , -3.34036398             , -3.32208061             , -3.2699995              , -10.993578              , -29.1122417             ,            14.9126368   , -0.0976686478
  715,  7.150006, -3.37748528             , -3.32318854             , -3.33814764             , -3.27221584             , -5.35335493             , -31.4120846             ,            14.9371386   , 0.0540027618
  716,  7.160005, -3.36695838             , -3.32872891             , -3.29437804             , -3.28717566             , 0.39158541              , -33.7678261             ,            14.922224    , 0.204623461
  717,  7.169987, -3.38468838             , -3.33039117             , -3.33703971             , -3.23509479             , 3.84399509              , -34.8130417             ,            14.8860054   , 0.332609773
  718,  7.180009, -3.38468838             , -3.32097244             , -3.32318854             , -3.30933738             , 7.84183693              , -31.1557236             ,            14.8923969   , 0.48208046
  719,  7.189978, -3.36585021             , -3.34535074             , -3.30601335             , -3.25005436             , 10.7409115              , -28.605135              ,            14.8966579   , 0.627905488
  720,  7.200000, -3.3697288              , -3.34147191             , -3.32318854             , -3.27110815             , 15.4156694              , -27.9748554             ,            14.8892012   , 0.777368546
  721,  7.209980, -3.3697288              , -3.35089111             , -3.32872891             , -3.23841906             , 24.7839775              , -26.1695309             ,            14.8977232   , 0.928276896
  722,  7.219999, -3.36585021             , -3.34424281             , -3.31376982             , -3.23509479             , 27.2867336              , -20.4429073             ,            14.9232893   , 1.07544374
  723,  7.229980, -3.38136363             , -3.31709409             , -3.32540464             , -3.26279688             , 28.1314373              , -19.9512711             ,            14.8796139   , 1.22759438
  724,  7.239999, -3.35089111             , -3.31266141             , -3.35310721             , -3.24562192             , 29.3627415              , -13.0899801             ,            14.8934622   , 1.36920249
  725,  7.249980, -3.36474228             , -3.30712128             , -3.35199928             , -3.26390529             , 29.9766941              , -8.3254509              ,            14.8977232   , 1.51809442
  726,  7.260000, -3.43676853             , -3.28495955             , -3.36585021             , -3.19908166             , 31.0597363              , -2.24605799             ,            14.8870707   , 1.66534948
  727,  7.269981, -3.44120073             , -3.17027068             , -3.40407968             , -3.15974402             , 36.7389374              , -0.553014755            ,            14.9073105   , 1.80954504
  728,  7.280008, -3.28939176             , -2.97302938             , -3.34036398             , -3.08106899             , 36.6252441              , 6.6712985               ,            14.9445953   , 1.95451117
  729,  7.289988, -3.17581153             , -2.92870522             , -3.26501346             , -2.82676029             , 30.4845142              , 13.2461691              ,            14.838069    , 2.09400272
  730,  7.300001, -3.09602833             , -2.78742266             , -3.13758206             , -2.97413754             , 25.9184608              , 15.2078781              ,            14.6974535   , 2.23877716
  731,  7.309983, -3.01846147             , -2.44335794             , -3.15641999             , -2.80349016             , 20.7661152              , 18.5603886              ,            14.4907923   , 2.38315678
  732,  7.320002, -2.68215322             , -2.40235829             , -3.18855476             , -2.77578759             , 20.3558254              , 22.5210209              ,            14.1989098   , 2.53051519
  733,  7.329983, -2.77578759             , -2.21453571             , -3.13093352             , -2.88382745             , 15.8999081              , 23.2932148              ,            14.0082273   , 2.67336893
  734,  7.340003, -2.55472183             , -2.29598093             , -3.14478445             , -2.85224652             , 8.78204632              , 25.4044151              ,            13.826067    , 2.81277227
  735,  7.350001, -2.50485754             , -2.38739896             , -3.13204145             , -2.96859717             , 9.73998165              , 27.9327431              ,            13.6066227   , 2.95159674
  736,  7.359983, -2.65057278             , -2.33975077             , -3.11098742             , -2.92427301             , 0.777005255             , 25.4513531              ,            13.4585514   , 3.09301281
  737,  7.370000, -2.37964225             , -2.46773624             , -3.10267711             , -2.97524548             , 3.95251179              , 26.7241325              ,            13.2337799   , -3.0498147
  738,  7.379981, -2.42562819             , -2.41898012             , -2.9580698              , -3.04283953             , -3.8289156              , 25.548418               ,            13.0825129   , -2.91645718
